true_label,prediction,sensitive_feature
0,0,2829
0,0,3632
0,0,9454
0,0,2000
0,0,7148
0,0,4621
0,0,3445
0,0,8529
0,0,9372
0,0,8983
0,0,9251
0,0,9956
0,0,1101
0,0,9881
0,0,8726
0,0,9300
0,0,2328
0,0,4920
0,0,5562
0,0,9060
0,0,1345
0,0,4211
0,0,670
0,0,3387
0,0,6853
0,0,9038
0,0,8390
0,0,4846
0,0,2479
0,0,8523
0,0,8518
0,0,2724
0,0,1008
0,0,5765
0,0,6656
0,0,3160
0,0,3208
0,0,968
0,0,194
0,0,2339
0,0,7964
0,0,8657
0,0,1469
0,0,1986
0,0,3836
0,0,6844
0,0,986
0,0,1502
0,0,4105
0,0,1090
0,0,8365
0,0,8900
0,0,145
0,0,5187
0,0,6549
0,0,7796
0,0,4813
0,0,972
0,0,7715
0,0,3513
0,0,1215
0,0,7312
0,0,3669
0,0,8295
0,0,8373
0,0,1001
0,0,8315
0,0,939
0,0,1804
0,0,4193
0,0,8520
0,0,4138
0,0,9973
0,0,6912
0,0,7999
0,0,6564
0,0,4042
0,0,9986
0,0,3549
0,0,7635
0,0,5404
0,0,3028
0,0,8782
0,0,4154
0,0,8223
0,0,6816
0,0,1196
0,0,521
0,0,9295
0,0,3915
0,0,6458
0,0,2526
0,0,8128
0,0,6504
0,0,4743
0,0,2677
0,0,131
0,0,3187
0,0,8799
0,0,4035
0,0,249
0,0,9608
0,0,8229
0,0,3163
0,0,4868
0,0,2606
0,0,4083
0,0,6966
0,0,2359
0,0,1808
0,0,4633
0,0,3262
0,0,9177
0,0,1915
0,0,3083
0,0,3559
0,0,3052
0,0,2395
0,0,139
0,0,1201
0,0,697
0,0,7956
0,0,4821
0,0,4030
0,0,2225
0,0,2711
0,0,1203
0,0,9639
0,0,9686
0,0,8843
0,0,2356
0,0,3151
0,0,3518
0,0,5403
0,0,9178
0,0,329
0,0,3824
0,0,7756
0,0,7278
0,0,1186
0,0,8035
0,0,7479
0,0,3906
0,0,6582
0,0,6307
0,0,756
0,0,7130
0,0,9960
0,0,5857
0,0,7747
0,0,4527
0,0,3089
0,0,8995
0,0,7904
0,0,3425
0,0,6580
0,0,684
0,0,6664
0,0,6176
0,0,5440
0,0,5920
0,0,7615
0,0,4613
0,0,1470
0,0,1228
0,0,5794
0,0,8109
0,0,9638
0,0,2980
0,0,8569
0,0,5966
0,0,8374
0,0,5927
0,0,4495
0,0,3525
0,0,2270
0,0,3841
0,0,9317
0,0,4142
0,0,172
0,0,4774
0,0,463
0,0,2831
0,0,8696
0,0,7696
0,0,1988
0,0,2692
0,0,2087
0,0,3223
0,0,5487
0,0,1222
0,0,3415
0,0,4215
0,0,7891
0,0,9624
0,0,4547
0,0,8714
0,0,3128
0,0,9408
0,0,8471
0,0,4766
0,0,2642
0,0,4385
0,0,7403
0,0,9386
0,0,7693
0,0,3819
0,0,3305
0,0,9072
0,0,7377
0,0,6085
0,0,1176
0,0,4539
0,0,4681
0,0,6124
0,0,4294
0,0,6427
0,0,7139
0,0,8085
0,0,1326
0,0,3252
0,0,8413
0,0,2579
0,0,5383
0,0,9334
0,0,2247
0,0,1194
0,0,2747
0,0,5586
0,0,8228
0,0,5142
0,0,2100
0,0,9815
0,0,7052
0,0,19
0,0,809
0,0,2659
0,0,2219
0,0,9524
0,0,539
0,0,2418
0,0,5981
0,0,9213
0,0,6605
0,0,7159
0,0,7194
0,0,632
0,0,2698
0,0,3289
0,0,9117
0,0,32
0,0,3056
0,0,4753
0,0,9404
0,0,2702
0,0,9040
0,0,1050
0,0,1078
0,0,3578
0,0,1656
0,0,2272
0,0,6572
0,0,5358
0,0,2103
0,0,8250
0,0,6600
0,0,8756
0,0,945
0,0,8364
0,0,1846
0,0,1457
0,0,4637
0,0,1998
0,0,657
0,0,6101
0,0,1713
0,0,7179
0,0,5624
0,0,4207
0,0,9393
0,0,7560
0,0,3251
0,0,8096
0,0,7173
0,0,5896
0,0,5095
0,0,1116
0,0,9811
0,0,58
0,0,7521
0,0,4507
0,0,8232
0,0,8361
0,0,8151
0,0,8698
0,0,9894
0,0,6146
0,0,3659
0,0,4567
0,0,9633
0,0,4585
0,0,9912
0,0,9571
0,0,7339
0,0,7994
0,0,5268
0,0,8298
0,0,3490
0,0,4237
0,0,8261
0,0,7914
0,0,8717
0,0,401
0,0,6628
0,0,7480
0,0,7139
0,0,255
0,0,6721
0,0,1976
0,0,2706
0,0,747
0,0,8209
0,0,4932
0,0,4170
0,0,9574
0,0,7614
0,0,9179
0,0,6446
0,0,7942
0,0,6475
0,0,7006
0,0,6771
0,0,6710
0,0,95
0,0,8006
0,0,5008
0,0,9199
0,0,5961
0,0,4641
0,0,8799
0,0,5213
0,0,3348
0,0,2022
0,0,5592
0,0,6907
0,0,8481
0,0,760
0,0,623
0,0,6558
0,0,9376
0,0,6808
0,0,8992
0,0,4334
0,0,6366
0,0,3107
0,0,948
0,0,519
0,0,5555
0,0,1680
0,0,8457
0,0,3544
0,0,6492
0,0,3606
0,0,2350
0,0,8605
0,0,8957
0,0,6778
0,0,4661
0,0,7869
0,0,7588
0,0,749
0,0,9773
0,0,6116
0,0,1290
0,0,4192
0,0,6534
