true_label,prediction,sensitive_feature
0,0,9355
0,0,6263
0,0,4080
0,0,6435
0,0,3244
0,0,8922
0,0,1066
0,0,2478
0,0,157
0,0,9103
0,0,8823
0,0,8926
0,0,8557
0,0,1608
0,0,7538
0,0,5190
0,0,8714
0,0,6149
0,0,8466
0,0,4757
0,0,4666
0,0,5729
0,0,6073
0,0,7076
0,0,6750
0,0,866
0,0,288
0,0,6706
0,0,9532
0,0,6879
0,0,9282
0,0,9164
0,0,5939
0,0,6190
0,0,6636
0,0,8847
0,0,4636
0,0,8819
0,0,854
0,0,3685
0,0,2061
0,0,173
0,0,7587
0,0,5329
0,0,8970
0,0,6340
0,0,8285
0,0,343
0,0,7171
0,0,8216
0,0,1544
0,0,3238
0,0,5775
0,0,8754
0,0,8105
0,0,5516
0,0,7602
0,0,3791
0,0,6533
0,0,5956
0,0,5385
0,0,5806
0,0,348
0,0,764
0,0,4160
0,0,388
0,0,5954
0,0,9279
0,0,9494
0,0,7698
0,0,6595
0,0,8193
0,0,6477
0,0,8262
0,0,6732
0,0,3184
0,0,1468
0,0,7102
0,0,3889
0,0,9766
0,0,9427
0,0,3512
0,0,6547
0,0,5594
0,0,708
0,0,9879
0,0,1628
0,0,9748
0,0,2444
0,0,6423
0,0,2025
0,0,2019
0,0,9571
0,0,4102
0,0,3710
0,0,4390
0,0,4190
0,0,9669
0,0,1135
0,0,4155
0,0,4387
0,0,5174
0,0,7841
0,0,3204
0,0,1788
0,0,1982
0,0,2030
0,0,8287
0,0,6925
0,0,2961
0,0,380
0,0,6087
0,0,8289
0,0,1380
0,0,5422
0,0,8436
0,0,7972
0,0,1281
0,0,193
0,0,8541
0,0,5141
0,0,270
0,0,6014
0,0,9293
0,0,4976
0,0,4912
0,0,9602
0,0,1649
0,0,5885
0,0,7077
0,0,3789
0,0,2309
0,0,1779
0,0,9461
0,0,779
0,0,7106
0,0,111
0,0,404
0,0,412
0,0,5256
0,0,6151
0,0,9504
0,0,9234
0,0,1443
0,0,689
0,0,2968
0,0,3359
0,0,9180
0,0,2076
0,0,4389
0,0,1050
0,0,4121
0,0,7234
0,0,893
0,0,4569
0,0,2904
0,0,872
0,0,8431
0,0,5627
0,0,1961
0,0,4995
0,0,6088
0,0,3456
0,0,595
0,0,100
0,0,6917
0,0,845
0,0,6287
0,0,3927
0,0,8056
0,0,7453
0,0,4590
0,0,6633
0,0,722
0,0,4994
0,0,5663
0,0,1718
0,0,2095
0,0,3372
0,0,7426
0,0,4347
0,0,8002
0,0,4961
0,0,6110
0,0,5235
0,0,1262
0,0,9128
0,0,9119
0,0,5170
0,0,3514
0,0,4466
0,0,2040
0,0,4421
0,0,8920
0,0,4316
0,0,9323
0,0,2511
0,0,8569
0,0,3409
0,0,5615
0,0,1184
0,0,5911
0,0,1801
0,0,6202
0,0,3614
0,0,4629
0,0,7470
0,0,4093
0,0,4098
0,0,8361
0,0,9578
0,0,7720
0,0,3271
0,0,5238
0,0,1273
0,0,3588
0,0,1292
0,0,5884
0,0,8344
0,0,3927
0,0,2714
0,0,1218
0,0,6812
0,0,6094
0,0,2549
0,0,1903
0,0,3417
0,0,4770
0,0,683
0,0,1043
0,0,7054
0,0,9323
0,0,4066
0,0,918
0,0,4365
0,0,9473
0,0,6879
0,0,8175
0,0,3332
0,0,5751
0,0,6543
0,0,4325
0,0,6043
0,0,9534
0,0,6626
0,0,2375
0,0,9809
0,0,7428
0,0,25
0,0,463
0,0,194
0,0,165
0,0,8625
0,0,1460
0,0,9613
0,0,332
0,0,751
0,0,5226
0,0,8587
0,0,7730
0,0,1118
0,0,3068
0,0,9293
0,0,2149
0,0,3979
0,0,7062
0,0,1942
0,0,7662
0,0,2397
0,0,1938
0,0,1725
0,0,7904
0,0,7621
0,0,5250
0,0,4098
0,0,8950
0,0,9414
0,0,8482
0,0,3851
0,0,9522
0,0,2797
0,0,7903
0,0,7886
0,0,520
0,0,5362
0,0,1164
0,0,5067
0,0,2575
0,0,9549
0,0,2390
0,0,1345
0,0,3325
0,0,5161
0,0,3443
0,0,6965
0,0,2853
0,0,4853
0,0,3739
0,0,4008
0,0,5916
0,0,1841
0,0,3776
0,0,2624
0,0,6811
0,0,980
0,0,900
0,0,2157
0,0,3748
0,0,2983
0,0,8839
0,0,454
0,0,3424
0,0,7521
0,0,9391
0,0,5563
0,0,5162
0,0,4938
0,0,1462
0,0,247
0,0,3962
0,0,120
0,0,4688
0,0,2752
0,0,8914
0,0,5900
0,0,118
0,0,634
0,0,5245
0,0,4734
0,0,177
0,0,4676
0,0,1616
0,0,3448
0,0,2643
0,0,1973
0,0,3150
0,0,5048
0,0,5445
0,0,6321
0,0,4876
0,0,4656
0,0,2303
0,0,6559
0,0,4451
0,0,4904
0,0,5014
0,0,3897
0,0,5794
0,0,784
0,0,3071
0,0,9158
0,0,5010
0,0,6293
0,0,5900
0,0,395
0,0,7174
0,0,144
0,0,1649
0,0,2658
0,0,8843
0,0,4253
0,0,8354
0,0,3368
0,0,1367
0,0,1620
0,0,7045
0,0,516
0,0,9967
0,0,6911
0,0,2064
0,0,6848
0,0,2967
0,0,2155
0,0,1395
0,0,121
0,0,7202
0,0,7732
0,0,982
0,0,5799
0,0,532
0,0,3884
0,0,1021
0,0,7790
0,0,3967
0,0,1949
0,0,4428
0,0,2357
0,0,4366
0,0,199
0,0,8082
0,0,4790
0,0,2382
0,0,796
0,0,4580
0,0,6622
0,0,8057
0,0,6817
0,0,1882
0,0,6774
0,0,5059
0,0,3242
0,0,9241
0,0,2389
0,0,8574
0,0,6525
0,0,548
0,0,9385
0,0,4253
0,0,8005
0,0,4082
0,0,9900
0,0,4552
0,0,2996
0,0,4640
0,0,3222
0,0,2870
0,0,1446
0,0,3535
0,0,8275
0,0,9870
0,0,6989
0,0,7259
0,0,9292
0,0,1337
0,0,5393
0,0,1690
0,0,9502
0,0,7894
0,0,3746
0,0,5298
0,0,8412
0,0,8838
0,0,1775
0,0,1787
0,0,7528
0,0,9768
0,0,7622
0,0,9439
0,0,2662
0,0,7018
0,0,8015
0,0,4545
0,0,9753
0,0,6260
0,0,8293
0,0,7549
0,0,6882
0,0,2591
0,0,3281
0,0,4556
0,0,7797
0,0,6255
0,0,4539
0,0,2808
