true_label,prediction,sensitive_feature
1,0,8289
0,0,4314
0,0,9172
1,0,7724
0,0,5442
0,0,2085
1,0,620
0,0,7395
1,0,878
0,0,8584
0,0,580
0,0,7168
1,0,7660
0,0,3157
0,0,4084
0,0,8444
1,0,3197
0,0,1351
0,0,6567
1,0,3680
0,0,6198
0,0,9888
0,0,1440
0,0,6793
0,0,1436
0,0,3879
0,0,3846
0,0,3760
0,0,8004
1,0,7598
0,0,3885
0,0,4931
1,0,9280
0,0,534
0,0,2785
1,0,3968
0,0,1274
0,0,7559
1,0,9715
0,0,3358
0,0,9390
0,0,2549
0,0,8725
0,0,4739
0,0,2984
0,0,1230
0,0,5971
1,0,2169
0,0,8233
0,0,6880
0,0,7073
0,0,8699
0,0,6643
0,0,7806
0,0,3064
0,0,8204
0,0,6133
0,0,9263
0,0,1392
0,0,9009
0,0,9110
0,0,5204
0,0,6102
0,0,4402
0,0,2141
0,0,8446
0,0,7047
0,0,747
1,0,3575
0,0,820
0,0,8280
1,0,7891
0,0,7131
0,0,9331
0,0,9617
0,0,1639
0,0,9296
0,0,409
1,0,5730
0,0,9699
0,0,2254
0,0,111
0,0,8468
0,0,2699
0,0,6222
0,0,9858
1,0,4499
0,0,1665
0,0,7407
0,0,3098
0,0,2545
1,0,8444
0,0,7571
0,0,1781
1,0,9371
0,0,9075
0,0,7225
0,0,8234
0,0,9915
0,0,9374
0,0,8822
0,0,5246
0,0,4733
0,0,3143
0,0,4164
0,0,2432
0,0,3793
1,0,3204
0,0,5997
0,0,3102
0,0,6737
0,0,8445
0,0,9592
0,0,9989
0,0,4573
0,0,2058
0,0,6658
1,0,7288
0,0,7506
0,0,5705
0,0,1951
1,0,941
0,0,5474
0,0,1390
0,0,8301
1,0,4418
0,0,6844
0,0,4232
0,0,5795
0,0,4844
0,0,9948
0,0,8116
0,0,587
0,0,2900
0,0,4542
0,0,3519
0,0,3003
0,0,4744
0,0,8144
0,0,6556
0,0,2506
0,0,1341
0,0,7452
0,0,2187
0,0,8609
0,0,1397
0,0,5933
0,0,4937
1,0,9023
0,0,9741
0,0,5961
0,0,5815
0,0,1526
0,0,3245
0,0,8481
1,0,5715
0,0,8997
0,0,4683
1,0,3247
0,0,2974
0,0,9726
1,0,7468
0,0,8467
0,0,5932
0,0,9209
0,0,6097
0,0,1095
0,0,1801
0,0,3433
0,0,879
0,0,6540
0,0,7930
1,0,2418
0,0,8898
1,0,6242
0,0,7057
0,0,7959
0,0,9153
0,0,319
1,0,6136
0,0,3668
0,0,5478
0,0,7163
0,0,2564
1,0,1437
0,0,8962
0,0,1836
0,0,3913
0,0,1863
1,0,967
0,0,2122
0,0,302
0,0,3714
0,0,2970
0,0,2290
0,0,72
0,0,9351
0,0,1187
0,0,7054
1,0,3608
0,0,2743
0,0,3778
0,0,9631
0,0,3267
0,0,1951
1,0,533
0,0,2005
0,0,1928
0,0,2904
0,0,632
0,0,9458
0,0,4145
0,0,4549
1,0,7027
1,0,103
0,0,1177
1,0,6752
0,0,7279
0,0,7660
0,0,6580
0,0,340
0,0,4127
0,0,3386
0,0,8330
0,0,9258
0,0,8905
0,0,4781
0,0,1596
0,0,7201
0,0,4006
1,0,3524
1,0,5758
0,0,592
0,0,6199
0,0,3130
0,0,8504
1,0,1202
0,0,3429
0,0,1407
0,0,3625
0,0,4050
1,0,1068
0,0,8346
0,0,6229
0,0,7308
1,0,4378
0,0,6409
0,0,2699
0,0,8955
0,0,410
0,0,7697
0,0,8428
1,0,1328
0,0,326
0,0,8734
0,0,840
0,0,3879
0,0,56
1,0,8893
0,0,4701
0,0,5334
0,0,5393
0,0,2286
0,0,8730
1,0,731
1,0,5059
0,0,8206
0,0,796
0,0,5253
0,0,6927
1,0,4493
0,0,8852
0,0,3728
0,0,2564
1,0,6535
0,0,4483
0,0,2238
0,0,6132
0,0,8807
0,0,2886
0,0,3316
1,0,9307
0,0,8952
1,0,1941
0,0,9749
0,0,1837
0,0,6944
0,0,1818
0,0,2413
0,0,9900
1,0,5347
0,0,1969
1,0,3561
0,0,8420
1,0,8070
0,0,4681
0,0,8079
0,0,604
0,0,3915
0,0,3236
0,0,6173
0,0,6455
0,0,198
0,0,6385
1,0,5654
0,0,1992
0,0,8040
0,0,5941
0,0,7842
0,0,1500
0,0,310
1,0,42
0,0,9445
0,0,4955
0,0,2650
1,0,9099
0,0,9287
1,0,7712
0,0,1337
0,0,5656
0,0,6405
0,0,8461
0,0,7133
0,0,6282
0,0,2120
0,0,1575
0,0,9661
0,0,5372
0,0,5174
0,0,9240
0,0,8585
0,0,7737
1,0,1957
0,0,8356
0,0,6348
0,0,3618
0,0,7681
1,0,9874
0,0,1474
0,0,3120
0,0,153
0,0,3459
0,0,2535
0,0,2455
0,0,8793
0,0,3910
0,0,627
0,0,4840
1,0,9783
0,0,6066
0,0,3970
0,0,9818
0,0,7291
0,0,5627
0,0,1517
0,0,7481
0,0,6331
0,0,6518
0,0,3845
1,0,8246
0,0,7047
0,0,1164
0,0,3993
1,0,6075
0,0,8560
0,0,2505
0,0,3925
0,0,6302
1,0,3384
0,0,3427
0,0,5647
0,0,3715
0,0,9124
0,0,6332
0,0,9406
0,0,5961
0,0,7512
0,0,7107
1,0,5514
0,0,6528
0,0,2811
1,0,4100
0,0,6900
0,0,5794
0,0,8078
0,0,2531
0,0,7496
0,0,3567
0,0,9322
0,0,7236
0,0,1345
0,0,457
0,0,426
0,0,1833
0,0,1491
0,0,5966
0,0,3964
0,0,3749
0,0,1310
0,0,6452
1,0,9934
0,0,3029
0,0,5559
0,0,6130
0,0,169
0,0,4010
0,0,101
0,0,3701
0,0,486
0,0,6824
0,0,717
0,0,1174
1,0,7000
0,0,846
0,0,829
1,0,6081
0,0,8413
0,0,4472
0,0,7628
0,0,4010
0,0,7427
0,0,2338
0,0,3748
0,0,1810
0,0,1681
0,0,9011
0,0,5298
0,0,4875
0,0,9627
0,0,9498
1,0,3463
0,0,2285
0,0,6883
0,0,7256
1,0,5794
1,0,117
1,0,2110
0,0,9682
0,0,2559
0,0,1013
0,0,6795
0,0,8412
0,0,5828
0,0,1656
0,0,5802
0,0,5690
0,0,3606
0,0,5022
0,0,9911
0,0,9893
0,0,7337
0,0,2707
1,0,2230
1,0,8978
1,0,9860
0,0,1997
0,0,4071
1,0,6592
0,0,670
0,0,9702
0,0,1274
0,0,3001
0,0,2843
0,0,6293
0,0,9048
0,0,9418
0,0,3675
0,0,9322
0,0,8872
1,0,1188
0,0,975
0,0,9474
0,0,4059
0,0,7102
0,0,3692
0,0,4659
1,0,2244
0,0,3502
0,0,7228
0,0,9421
0,0,2532
0,0,6375
0,0,4713
0,0,4983
0,0,6032
0,0,4339
0,0,3524
0,0,9293
0,0,8899
0,0,3432
0,0,9780
0,0,9175
0,0,944
0,0,6287
0,0,2722
0,0,8588
1,0,3877
0,0,3939
0,0,5288
0,0,1892
0,0,202
0,0,3031
0,0,708
0,0,8735
0,0,1291
0,0,1796
0,0,4495
0,0,3697
0,0,3086
0,0,8680
0,0,3991
0,0,3028
1,0,8680
0,0,4067
0,0,1519
0,0,305
1,0,9393
1,0,7339
0,0,4544
0,0,7370
0,0,9734
0,0,4092
0,0,5069
0,0,8274
1,0,5592
0,0,9523
0,0,1496
0,0,9024
0,0,8732
0,0,90
0,0,9990
0,0,2221
0,0,2506
0,0,3391
0,0,8676
0,0,688
0,0,447
0,0,2520
1,0,7289
1,0,3428
0,0,3621
0,0,3586
1,0,2980
0,0,3988
0,0,8652
0,0,4319
0,0,5694
0,0,2439
0,0,2486
0,0,5892
0,0,8026
0,0,5098
0,0,3699
0,0,2293
0,0,4302
0,0,6450
0,0,6617
0,0,3370
0,0,6787
0,0,2840
0,0,2292
0,0,9625
0,0,4976
0,0,2373
0,0,2572
0,0,1440
1,0,1366
0,0,1647
0,0,9534
0,0,2318
0,0,7588
0,0,9295
0,0,8569
0,0,6952
0,0,7897
0,0,2597
1,0,5383
0,0,5539
0,0,9951
0,0,4691
0,0,5480
0,0,2762
0,0,1904
0,0,7525
0,0,5216
0,0,4009
0,0,34
0,0,4328
0,0,9293
1,0,5598
0,0,3206
0,0,1363
1,0,4910
1,0,8472
0,0,478
0,0,4525
0,0,1679
0,0,1560
0,0,1750
1,0,8488
0,0,4069
0,0,7211
0,0,7398
0,0,7195
0,0,520
0,0,1538
0,0,3312
0,0,7478
1,0,9350
0,0,6071
0,0,7951
0,0,1766
1,0,5597
0,0,2389
0,0,7268
1,0,2483
0,0,6666
0,0,8178
0,0,5096
0,0,6318
0,0,560
0,0,4704
1,0,2111
0,0,9566
0,0,9553
0,0,22
0,0,9908
0,0,965
1,0,5377
0,0,4142
0,0,2577
0,0,3422
0,0,5042
0,0,6859
0,0,4255
0,0,5744
0,0,8978
0,0,7725
1,1,9316
0,0,3092
0,0,5091
0,0,3941
1,0,8324
1,0,8123
0,0,8749
0,0,3111
1,0,6106
0,0,6345
0,0,6771
0,0,1426
0,0,1218
0,0,5487
0,0,8385
0,0,4891
1,0,658
0,0,5009
0,0,3141
0,0,1803
0,0,131
1,0,2625
1,0,8582
0,0,1303
0,0,3162
0,0,8858
1,0,4850
0,0,9099
0,0,5657
0,0,529
