true_label,prediction,sensitive_feature
1,1,0.9143819201642217
1,1,0.7451104153459892
1,1,0.7634554953087243
0,1,0.5399996952755025
1,1,0.020481157872379363
1,1,0.9738736698756669
1,1,0.9209188493126063
1,1,0.6310516241347537
1,1,0.04544751326269769
0,1,0.3963166391874584
1,1,0.3614677522079708
1,1,0.44152913771703406
1,1,0.2290812096889553
1,1,0.4127836123934724
1,1,0.6982655389843092
0,0,0.3777648132047996
1,1,0.8480953039698972
1,1,0.187035500202425
1,1,0.1665868744191018
1,1,0.09990277945189208
0,1,0.9160669369633911
1,1,0.885722682406718
0,1,0.07861465370407472
1,1,0.5222339113290463
1,1,0.7968537674784476
1,1,0.19356394456406056
1,1,0.43813119040042237
1,1,0.10971109870239693
1,1,0.6909147364488756
1,1,0.12831685991782749
1,1,0.7607678986070779
1,1,0.3064729294501103
1,1,0.790485535464624
1,1,0.022374588167546006
1,1,0.02906864603537751
1,1,0.625728350826037
1,1,0.19012447080350692
0,1,0.5025421106926027
1,1,0.9792715613699167
1,1,0.26174055272254515
1,1,0.19028731372956775
0,1,0.13695900452545595
1,1,0.5139327058084582
1,1,0.5182175256476321
1,1,0.7434232834034764
0,0,0.1605733221541743
1,1,0.11758071231440648
1,1,0.51165304685893
1,1,0.41677462667471143
1,1,0.1412500979729081
1,1,0.6621677421928527
1,1,0.3305238253859093
1,1,0.3493196774745764
0,0,0.08654917467606404
0,1,0.590303892888734
0,1,0.9601469350075164
1,1,0.3215660175731664
0,0,0.4957057622031942
1,1,0.2399578006584061
1,1,0.037787573429553745
0,1,0.14197514216609508
1,1,0.7198320780866583
1,1,0.45804590781748244
0,1,0.7308996575248047
1,1,0.342794032020578
1,1,0.0688464265937222
0,0,0.17855862220362317
1,1,0.6964884228501134
1,1,0.028323753050352285
1,1,0.9714718154261439
0,1,0.8307868623458724
1,1,0.7158166905961306
1,1,0.24608502173556235
1,1,0.18622049672460672
1,1,0.3453795821644339
1,1,0.3987730911878926
1,1,0.9628553946925393
1,1,0.8374187143995357
1,1,0.8403465466607797
1,1,0.0798176982395743
1,1,0.23492362742719508
0,0,0.2031853717306391
1,1,0.9381752011152863
1,1,0.17805558734568694
1,1,0.44095368160334447
1,1,0.17276497419719083
1,1,0.6574225167352484
1,1,0.10775538635725179
1,1,0.4992630515743085
1,1,0.036082191227587934
1,1,0.15654210843743543
1,1,0.6188724786526447
1,1,0.06241826425047281
0,1,0.4676442461164838
1,1,0.5525407470551833
1,1,0.3660318669388195
1,1,0.986125034215489
1,1,0.015980512759193877
0,1,0.2863330177770388
1,1,0.9353810404811578
1,1,0.394185844153642
1,1,0.316806955885076
0,1,0.32849728245321264
1,1,0.6091755195664461
1,1,0.4594508760202086
0,1,0.0471814315216742
1,1,0.9898067629832158
1,1,0.49439772526626613
1,1,0.827270503867116
1,1,0.39817847782565663
1,1,0.09412581932843134
0,1,0.6845004244152468
1,1,0.26532043200029753
1,1,0.42641787608600645
1,1,0.0338400577670791
0,1,0.9990481994599578
1,1,0.6818968752358212
1,1,0.8278330298298897
0,1,0.048326581298090865
1,1,0.5599818688568549
1,1,0.9628538484556483
1,1,0.08730693936534195
0,0,0.021272941334581574
0,1,0.9970559140012761
1,1,0.6283221989861842
1,1,0.47875093496833365
1,1,0.7128916819831052
0,0,0.8306241171457358
0,1,0.32540432878577896
