true_label,prediction,sensitive_feature
1,1,0.3459961879215846
1,1,0.8495440278034262
1,1,0.12108852880879273
1,1,0.4968184954434266
1,1,0.29226457663622996
1,1,0.7821787401612427
1,1,0.5635880589105475
1,1,0.44771048294721194
1,1,0.861526234415259
1,1,0.6265854907801641
1,1,0.5424602147007136
1,1,0.7938909068156534
1,1,0.7185433310290282
1,1,0.42417665965260865
1,1,0.3090476984629561
1,1,0.4852040584040147
1,1,0.5321450243913284
1,1,0.4917897445529714
1,1,0.18967633445098964
1,1,0.18931828047756383
1,1,0.20183163102864832
1,1,0.4161332463039933
0,0,0.11420354494748786
1,1,0.6848363222778557
0,1,0.4151588152408272
1,1,0.14737611960461194
1,1,0.5408899141930035
1,1,0.8604554865003076
0,1,0.6284309022422152
1,1,0.6943343414894261
0,1,0.3491252851383234
1,1,0.6108733327218488
1,1,0.47495137976308266
1,1,0.07763091856116866
0,0,0.7192627383309022
0,0,0.5544029582338106
1,1,0.1416611287279016
1,1,0.7662827536479798
1,1,0.6688669900842681
0,1,0.3200735386292709
1,1,0.3714242408357872
1,1,0.4423147622009751
1,1,0.43387520680814606
1,1,0.5307740357135423
1,1,0.4326208478751068
1,1,0.39190479566916236
1,1,0.1042713093568598
1,1,0.10935883817532333
1,1,0.021478526428229006
1,1,0.9889552888576046
0,1,0.13797034904097694
1,1,0.6554556115634516
1,1,0.6885419758761439
1,1,0.4458050889589181
0,0,0.1563420290678218
1,1,0.37339383827170847
1,1,0.8565472429901566
0,1,0.6592235435208034
1,1,0.2724021943256365
1,1,0.2927683567076298
1,1,0.9923783789743508
0,1,0.5201932072729892
0,1,0.7395722060698812
1,1,0.9185072060669287
1,1,0.4513025050056041
1,1,0.6068273873735524
1,1,0.6047582493009414
1,1,0.6749749444664108
1,1,0.4274564437400117
0,1,0.7391465293965405
1,1,0.0605337786589083
1,1,0.182876464200747
1,1,0.6726640064354137
1,1,0.7647306808878429
1,1,0.5720678410387644
1,1,0.9958322191941458
1,1,0.8477966678208739
1,1,0.5961913657552899
1,1,0.42201783845414986
1,1,0.7839615725672643
1,1,0.41824207438024597
1,1,0.8356297455571966
1,1,0.6971581346302094
0,0,0.046018333527138466
1,1,0.6385128079407684
1,1,0.2682984520075874
1,1,0.379340242905575
1,1,0.7329538679529776
0,0,0.9269649988879417
1,1,0.4190701678813924
0,1,0.23295811797871768
1,1,0.21671820065835634
1,1,0.07407011812761055
1,1,0.5238832654238496
1,1,0.18010392687396137
1,1,0.5381859048678649
1,1,0.1812314874768972
1,1,0.5754211570947804
1,1,0.505973858455627
1,1,0.875741660497532
1,1,0.7879969143621156
0,0,0.5437072088637659
1,1,0.3652837449909361
1,1,0.3691981412643849
1,1,0.9783523990006429
1,1,0.4688511873045649
1,1,0.29154192499808207
1,1,0.9722361533112374
1,1,0.7103005348916701
1,1,0.40822880053052624
1,1,0.9355220123518856
1,1,0.20843028656173768
1,1,0.612747877782687
1,1,0.4456292384447409
1,1,0.7566685750356589
0,1,0.09890100415088077
1,1,0.8857042612456082
1,1,0.6987017076479294
1,1,0.7159390554580012
1,1,0.6460443838207615
1,1,0.10717515685641565
1,1,0.5440165422487523
1,1,0.2467179371699818
1,1,0.9777541081729314
0,1,0.11526137857024255
1,1,0.8377576882619044
0,1,0.8958828512263883
1,1,0.5178304425348119
1,1,0.8509655770559403
0,0,0.8522905559054544
1,1,0.14311514916755863
1,1,0.2674919503045925
1,1,0.9229568710276018
1,1,0.8253448620459768
1,1,0.176555739786194
1,1,0.2601915042236773
1,1,0.18048520885074637
0,1,0.6145640027487751
0,0,0.45945054339376235
1,1,0.5396281552597157
0,0,0.002380746240021936
1,1,0.07829876703112149
