true_label,prediction,sensitive_feature
1,1,0.856383917796392
1,1,0.8027044101288586
1,1,0.4374258907566453
1,1,0.9015082977325578
1,1,0.19864692548584806
1,1,0.03250213480251862
1,1,0.40192208249816386
1,1,0.603399421885763
1,1,0.42935974789807607
0,1,0.151438272711364
1,1,0.28885157440706477
1,1,0.42031656259139694
1,1,0.6771450715272013
1,1,0.3938447790364227
1,1,0.7878697035139808
1,1,0.986572657231655
1,1,0.30402868050238263
1,1,0.9364868015623663
1,1,0.29372151436714655
1,1,0.7781955409780041
1,1,0.6051348695987613
0,1,0.37755551413990185
1,1,0.9178567213823345
1,1,0.579142708902112
1,1,0.8326956129759705
0,1,0.8119708208349798
1,1,0.04552540738468891
1,1,0.3711807154122806
0,1,0.34251705826980994
1,1,0.7609141888626187
1,1,0.6390587028408542
0,1,0.29938258393510897
1,1,0.825461124855454
1,1,0.1295706653112756
1,1,0.13658793811365577
1,1,0.8745924132938341
1,1,0.31326588512111997
0,0,0.47014336927330425
1,1,0.3328168287558717
0,1,0.33182067685039407
0,1,0.8018693232820652
1,1,0.9934323047897888
1,1,0.5506631811488555
0,1,0.24372806551633852
1,1,0.8427638587735644
1,1,0.18342930991837858
1,1,0.03215033231391484
1,1,0.17729431661242956
1,1,0.3810861688443532
1,1,0.34351495049776803
1,1,0.28931153778855623
1,1,0.5348026063485511
1,1,0.6931312972241628
1,1,0.21523690055086897
1,1,0.6688597669453876
1,1,0.044235387914869695
1,1,0.7569277471037757
0,1,0.3262308185021563
0,0,0.7713980296033016
1,1,0.038573610899454325
1,1,0.6863937524927173
1,1,0.3233154394708544
1,1,0.3853604183352928
1,1,0.23258733290486044
1,1,0.880321857625633
1,1,0.9949739067426843
1,1,0.538822137201073
0,0,0.09376301768563677
0,1,0.9873439394359533
1,1,0.9126667389112435
1,1,0.48701665282626594
1,1,0.2762854562821776
1,1,0.058842072163237
1,1,0.6573259121425755
0,0,0.5307265302821338
1,1,0.11518637428983836
1,1,0.06828994538816191
1,1,0.4632855759190425
1,1,0.9817915386822537
0,1,0.2575728794989326
1,1,0.13642467737032216
1,1,0.2509941920735692
1,1,0.05625043105677496
1,1,0.3282113665529054
1,1,0.15205137315943718
1,1,0.4462132228810918
1,1,0.7917194324649984
1,1,0.6555627483118096
1,1,0.7019031318044751
1,1,0.1200748239057482
1,1,0.7798210044029481
1,1,0.04883518356651617
1,1,0.04552334592353502
1,1,0.2483389374030055
0,1,0.8440059179494166
1,1,0.6079423485416823
1,1,0.37596830262409164
1,1,0.45453462020059043
0,0,0.3873445106435839
1,1,0.7028888966661612
1,1,0.6489973497556221
1,1,0.44252354959189666
1,1,0.7193795394021901
1,1,0.15981101591991886
1,1,0.4155776156148936
1,1,0.8865065249375239
1,1,0.9352482103741104
0,0,0.3595519204070816
1,1,0.9123166954830484
1,1,0.3082015315542308
1,1,0.3301990831886421
1,1,0.9371202880722351
0,1,0.07112354059223092
1,1,0.6638337695277026
1,1,0.3015996865867637
1,1,0.6948133696736866
0,0,0.8355511420172708
1,1,0.19236870186034294
1,1,0.07422062022184706
0,1,0.2606043136066878
1,1,0.3804888148097515
0,1,0.788431943282886
1,1,0.06132106653435354
1,1,0.9129545252806008
1,1,0.07399453566723724
0,1,0.5586044028964858
1,1,0.8973734532943166
1,1,0.8890217151668647
0,0,0.31752361889305747
1,1,0.634185987435047
1,1,0.17544365446840282
1,1,0.24337303342612238
1,1,0.5142699287343665
1,1,0.7787130132242703
1,1,0.9175736167508812
1,1,0.9860119538258504
1,1,0.18364088721461314
1,1,0.9154808124812844
1,1,0.989131790603393
1,1,0.908570951960338
0,0,0.3453824974276033
1,1,0.8955674937694502
0,0,0.9985313610820604
1,1,0.12293136722361298
1,1,0.9836906969000728
1,1,0.45303849762389015
1,1,0.5041943180748659
1,1,0.9394602760707306
1,1,0.9239454994050603
1,1,0.8859865656487423
0,0,0.437200974246584
1,1,0.06786285370527978
1,1,0.05688124910036718
1,1,0.4364427535333977
0,1,0.4782671895672286
1,1,0.3232476177378171
0,0,0.7106954666562971
1,1,0.7994897949714728
1,1,0.7941148049518505
1,1,0.3803439063247608
1,1,0.44045024297903734
1,1,0.3444039263977444
1,1,0.09713337848559345
1,1,0.37970891064868684
0,0,0.6018665198904184
1,1,0.5567730898402419
1,1,0.7248718645147371
1,1,0.8321468958030588
1,1,0.34237042970578346
1,1,0.6488103326711278
1,1,0.49590482439122885
1,1,0.015648545598743513
0,0,0.027704481652404356
1,1,0.8365660996275921
0,1,0.17748199161746636
1,1,0.3944396587853287
1,1,0.08222483280805093
1,1,0.3905701384756366
1,1,0.4833104729917449
0,1,0.6395937989875785
1,1,0.015352064792465203
1,1,0.4842299842887887
1,1,0.5985620655131063
1,1,0.6903786415267639
1,1,0.7578235181847871
1,1,0.692137488593058
1,1,0.8775698016862851
1,1,0.7555583865240834
1,1,0.01741302935174771
1,1,0.7598829549958388
1,1,0.7109240505081219
0,0,0.4607119313156961
1,1,0.9984606952199767
1,1,0.20959235228511575
1,1,0.6081574503322457
1,1,0.5915673585587586
0,1,0.9676730130106789
0,0,0.43647377614179894
1,1,0.3241261539048681
1,1,0.9868727083216938
1,1,0.0018970351494523863
1,1,0.8584877426716657
1,1,0.6586670168992999
1,1,0.051483982521867366
1,1,0.35770038805448834
1,1,0.1891915918001119
1,1,0.703717945171004
1,1,0.3969064686347945
1,1,0.9561877532258092
1,1,0.07563154098751157
0,1,0.3139017296032732
1,1,0.6830895685605228
0,0,0.3710399493948213
0,1,0.17755076224812605
1,1,0.2762119323887602
1,1,0.7570141992874143
0,1,0.5322033446901857
1,1,0.0403603989800454
0,1,0.9437305133696141
1,1,0.16729839697196602
1,1,0.5076868926232077
1,1,0.2099158045656
1,1,0.5114917340712725
0,1,0.7842827541767505
1,1,0.6701010982951705
0,0,0.08539347859916235
1,1,0.6116260832386141
1,1,0.12197921144247015
1,1,0.38894061085969023
1,1,0.8111969438607882
1,1,0.39595316614246245
1,1,0.833801028676138
1,1,0.5486589868196208
1,1,0.812030398499859
0,0,0.10194565650071652
0,1,0.4298247466014332
1,1,0.6839345891478035
1,1,0.7899774657628311
1,1,0.17068543732723973
1,1,0.01210217846504158
1,1,0.8310381706777484
1,1,0.37911451519480377
1,1,0.3838156763932047
1,1,0.5521076746710357
0,1,0.3891550998566361
1,1,0.596683233032089
1,1,0.034169171581631796
1,1,0.15573549060042347
1,1,0.055602269771986124
0,1,0.35071807738242
1,1,0.4772010742198971
1,1,0.9398982853297635
1,1,0.4868488298258191
1,1,0.2882707042363011
0,1,0.747742758462829
1,1,0.3054785605867607
1,1,0.11785532378872432
1,1,0.03181954967185541
1,1,0.013483476646732884
1,1,0.029233617290028824
1,1,0.539840456932433
0,1,0.1734554305573146
0,0,0.19947243910800128
