true_label,prediction,sensitive_feature
0,0,8806
0,0,2344
0,0,4062
0,0,6781
0,0,3008
0,0,9094
0,0,5306
0,0,7352
0,0,8124
0,0,3334
0,0,1363
0,0,3975
0,0,955
0,0,9328
0,0,4007
0,0,3866
0,0,6275
0,0,2595
0,0,1250
0,0,4833
0,0,1426
0,0,1516
0,0,5702
0,0,3126
0,0,5899
0,0,4932
0,0,5326
0,0,2130
0,0,744
0,0,906
0,0,35
0,0,9590
0,0,9326
0,0,514
0,0,5516
0,0,5422
0,0,4361
0,0,9436
0,0,9302
0,0,1085
0,0,3744
0,0,5254
0,0,7512
0,0,8948
0,0,1974
0,0,8399
0,0,349
0,0,8431
0,0,2392
0,0,8713
0,0,3471
0,0,7197
0,0,2842
0,0,7561
0,0,9542
0,0,2726
0,0,5209
0,0,2483
0,0,5959
0,0,3654
0,0,2414
0,0,8963
0,0,1450
0,0,491
0,0,419
0,0,2947
0,0,1585
0,0,677
0,0,5319
0,0,6916
0,0,5098
0,0,9659
0,0,8391
0,0,8708
0,0,881
0,0,6306
0,0,4497
0,0,6038
0,0,5390
0,0,1302
0,0,6444
0,0,7470
0,0,8347
0,0,7669
0,0,2696
0,0,4826
0,0,1558
0,0,7740
0,0,6580
0,0,7374
0,0,2233
0,0,5334
0,0,280
0,0,7454
0,0,6395
0,0,2470
0,0,3746
0,0,6962
0,0,1703
0,0,5688
0,0,9863
0,0,2749
0,0,2952
0,0,5089
0,0,3175
0,0,4627
0,0,5786
0,0,3043
0,0,8248
0,0,7223
0,0,527
0,0,7409
0,0,8324
0,0,6831
0,0,5042
0,0,7008
0,0,4764
0,0,1706
0,0,343
0,0,2363
0,0,5298
0,0,1411
0,0,7558
0,0,926
0,0,2464
0,0,3205
0,0,5985
0,0,7794
0,0,5492
0,0,3337
0,0,6098
0,0,1747
0,0,5011
0,0,6742
0,0,6238
0,0,1822
0,0,1447
0,0,7537
0,0,7830
0,0,8888
0,0,8980
0,0,1569
0,0,559
0,0,8920
0,0,5311
0,0,3581
0,0,8936
0,0,9438
0,0,7720
0,0,835
0,0,7320
0,0,1231
0,0,7397
0,0,8444
0,0,1447
0,0,4023
0,0,2147
0,0,8545
0,0,1817
0,0,3591
0,0,4370
0,0,3125
0,0,7443
0,0,8687
0,0,3367
0,0,4566
0,0,1284
0,0,3413
0,0,2134
0,0,9049
0,0,630
0,0,4374
0,0,6119
0,0,4880
0,0,2877
0,0,3279
0,0,3972
0,0,6301
0,0,1441
0,0,4682
0,0,8238
0,0,1144
0,0,4157
0,0,6491
0,0,9205
0,0,9569
0,0,4616
0,0,2574
0,0,8759
0,0,4939
0,0,6691
0,0,2327
0,0,7744
0,0,272
0,0,3985
0,0,7600
0,0,1977
0,0,340
0,0,7907
0,0,2254
0,0,619
0,0,1049
0,0,1421
0,0,2837
0,0,6543
0,0,2058
0,0,5936
0,0,4749
0,0,9359
0,0,5930
0,0,5494
0,0,1457
0,0,8942
0,0,5298
0,0,287
0,0,8590
0,0,9632
0,0,3062
0,0,8956
0,0,24
0,0,5850
0,0,3038
0,0,210
0,0,3652
0,0,1204
0,0,4208
0,0,7551
0,0,6283
0,0,6900
0,0,8628
