true_label,prediction,sensitive_feature
1,1,0.703482280109498
1,1,0.47047502547764397
1,1,0.4669369746929125
1,1,0.1557463762373228
1,1,0.739747692441208
1,1,0.7746336563721073
1,1,0.899018162823312
1,1,0.4016005976136455
1,1,0.2097946220091591
1,1,0.7928481373332703
0,0,0.41635209368876014
0,0,0.7210603233567503
0,1,0.03654916921950613
0,0,0.5224829057922334
1,1,0.9017664105959671
1,1,0.15315437418856004
1,1,0.26005694632390874
1,1,0.3996374344501993
1,1,0.6804594426679549
0,1,0.32530356779263536
1,1,0.7210559402006438
1,1,0.3800095037510789
1,1,0.7190859734234037
1,1,0.6740436714269178
1,1,0.0598769021190555
1,1,0.6127416982154377
1,1,0.7758312510812456
1,1,0.8798367643152069
0,0,0.3244625764248943
1,1,0.7952814590260344
0,1,0.15580399727391858
1,1,0.7858420485553529
1,1,0.0028551386783044475
0,1,0.9042457750320543
1,1,0.0040419840061877155
1,1,0.2021657225133009
1,1,0.6815546466183061
1,1,0.3979857610345572
1,1,0.5490398137449164
1,1,0.696394956121021
1,1,0.015458451244961369
1,1,0.5066730068145515
1,1,0.4443663656651846
1,1,0.9449604224395316
0,1,0.12863529476963775
1,1,0.44103992284098237
0,0,0.13379258805060512
0,1,0.8306001565098042
1,1,0.1702403816827377
0,1,0.618706727957224
1,1,0.7954535436100576
1,1,0.8194189287277044
1,1,0.9560250744609695
1,1,0.4019752545734867
0,1,0.8784832377800057
1,1,0.18063724107350843
1,1,0.39930654025129764
1,1,0.24437101509351444
1,1,0.08762518133873276
1,1,0.020993383450790826
1,1,0.2786258804390308
1,1,0.8596431431273606
1,1,0.4413403689864345
1,1,0.27307427423646446
1,1,0.2757981711497398
1,1,0.5403590620215453
1,1,0.6821065177794559
1,1,0.10801029920639171
0,0,0.43303880932631356
1,1,0.06457773799249855
0,0,0.19235652596324704
1,1,0.9923616537737195
1,1,0.8568477133926846
0,1,0.8842148902272655
1,1,0.1466844760046041
1,1,0.6663779279836932
1,1,0.2730069558801832
1,1,0.6430835485271609
1,1,0.48854631830010353
1,1,0.33016530269251865
1,1,0.5432055375661486
0,1,0.9737405322482957
1,1,0.38698913162870596
0,0,0.24834579711005178
1,1,0.47458349335272687
1,1,0.11739061188779099
1,1,0.4326959147010362
0,1,0.7121399422645361
1,1,0.07226104687806789
1,1,0.615243617020546
1,1,0.5021956970185688
1,1,0.7851867918689172
1,1,0.6282795777856544
1,1,0.20086376326280375
1,1,0.3165094230761728
0,1,0.7203981883134448
1,1,0.4815254206528483
1,1,0.9191367834672105
1,1,0.8199973688152321
1,1,0.43087747075406235
1,1,0.4075365044617222
0,1,0.3857270643874293
1,1,0.14538247625316325
0,1,0.6102023848543048
0,1,0.30096095996685346
0,0,0.9564672467738627
1,1,0.658591850314878
0,0,0.7755298660867299
1,1,0.8454130678404683
1,1,0.6770179683351595
1,1,0.9959793573512594
1,1,0.9724523166198257
1,1,0.4343754646492042
1,1,0.3919923018926479
1,1,0.6030874341381881
1,1,0.9467373370684955
0,1,0.5070163247790425
1,1,0.20541942747046793
1,1,0.5409823849766722
1,1,0.551593749866265
1,1,0.9793716790721768
0,0,0.24107740274913625
1,1,0.7038474872551767
1,1,0.9065055095766223
1,1,0.8988869072629341
1,1,0.8262232555485143
1,1,0.4050748003940501
0,1,0.3704567646946675
1,1,0.6188079077211459
1,1,0.8851214629542493
1,1,0.11872031646351588
0,0,0.03407237607920921
1,1,0.2416705271946885
1,1,0.5478315883823202
1,1,0.045755892651322294
1,1,0.2811809448652536
0,1,0.7242838084517175
1,1,0.8003300440546127
1,1,0.37260381828738887
1,1,0.7481426387721741
1,1,0.7779046440280694
1,1,0.6165192117868404
1,1,0.9773663642279883
1,1,0.5232550072295876
1,1,0.02298171245942382
1,1,0.26071689659307173
1,1,0.8663723450529158
1,1,0.0399006679741537
1,1,0.3289168547799193
1,1,0.6889019828977806
1,1,0.7230857869661353
1,1,0.7887730293619666
0,1,0.7061321785048498
1,1,0.09558196803154617
1,1,0.944569898815141
1,1,0.6987641613253538
1,1,0.7287284546676863
0,0,0.9987654353599215
1,1,0.7187431551949698
0,1,0.2022254803065059
1,1,0.27606133734758964
1,1,0.6274015682690607
1,1,0.42622559263050863
1,1,0.38698712563069315
1,1,0.3727614125175567
0,0,0.5260809525826634
1,1,0.0134054650880151
1,1,0.05692424338922075
