true_label,prediction,sensitive_feature
1,1,0.019639185700165873
1,1,0.6797195263656781
1,1,0.9307828751797738
1,1,0.395553619255656
1,1,0.3206503003184469
1,1,0.6017952817876049
1,1,0.37603709465082313
0,1,0.7636700129711986
1,1,0.15233047936958277
1,1,0.3347868718983771
1,1,0.26218450895076306
1,1,0.9992671920602375
0,1,0.6352662272295913
1,1,0.29419018567869526
1,1,0.1516181175363206
1,1,0.9479298313063663
0,1,0.688526707830854
1,1,0.8108105293570019
1,1,0.8662799182601385
1,1,0.03195172992106721
1,1,0.8669577349425059
1,1,0.6826882851006602
0,1,0.8191797126534237
0,0,0.6427917348616382
1,1,0.8707617751045139
1,1,0.32123034926702576
1,1,0.9523733815094493
1,1,0.6862364543379468
0,1,0.5990985736195613
1,1,0.4264387394329554
1,1,0.8030680971789725
1,1,0.6429837679519297
1,1,0.15342773926306696
1,1,0.5203631326145618
1,1,0.9306189477747537
1,1,0.5186573078943463
0,1,0.2965166421276916
1,1,0.6304373384430028
1,1,0.21145274746778742
1,1,0.997207870895779
1,1,0.022481633595917927
1,1,0.9805142793844903
1,1,0.681745486648708
1,1,0.7293888305456839
1,1,0.7558831625080744
0,1,0.04839798055424416
0,1,0.03364667605628957
1,1,0.9599914912323433
1,1,0.4976635900985481
0,1,0.6236892718751774
1,1,0.8461914594036164
1,1,0.4646431705754649
1,1,0.9062191244820842
1,1,0.9708040020555008
0,1,0.5293999650128672
1,1,0.6003912212185799
1,1,0.011092575903257962
1,1,0.1508294823669214
1,1,0.40427185022427736
0,1,0.15870648094203776
1,1,0.09076229467925989
1,1,0.27366076054820243
1,1,0.525762548840672
1,1,0.47118166453021104
1,1,0.4385625950750882
1,1,0.7493706273789611
1,1,0.260918553972289
1,1,0.8270986262048352
1,1,0.8114815636495798
1,1,0.31674196280129807
1,1,0.6050804455729479
1,1,0.8508317671572919
0,0,0.7651644200553163
1,1,0.8701991183430982
0,0,0.5382992133854912
1,1,0.7752563114571028
0,1,0.43637709262148705
1,1,0.8567123075569281
1,1,0.9946732131139121
1,1,0.5636614128129794
0,1,0.25537963354930415
1,1,0.831551427035418
1,1,0.5452663656810633
1,1,0.5772878718229528
1,1,0.8016353356018237
1,1,0.572770942919418
1,1,0.43557405940602467
1,1,0.21428282529950993
1,1,0.39092095060754806
0,1,0.6467339402917026
1,1,0.38984244602322005
1,1,0.8094644958012552
0,1,0.9062318665555334
1,1,0.9798189372026166
1,1,0.3719229737183253
0,0,0.13571648284465965
1,1,0.25172756046026046
1,1,0.05226921629168013
1,1,0.8269150250886859
0,1,0.7940943974046492
1,1,0.0837120222515163
0,1,0.719969015739894
0,0,0.34959676994649713
1,1,0.3586149261028734
1,1,0.44720678130781155
0,1,0.49076400600693126
1,1,0.3602757263706846
1,1,0.5648985831960379
1,1,0.525817620133034
1,1,0.035059109808641575
0,0,0.023397747382186695
1,1,0.7007416060748104
1,1,0.5016637409957537
0,1,0.8468652516815035
